3K697,新加坡捷星亚洲航空公司,2020/02/01 09:30:00,2020/02/01 09:51:00,新加坡樟宜,2020/02/01 13:35:00,2020/02/01 13:19:00,香港,到达
3K698,新加坡捷星亚洲航空公司,2020/02/01 14:25:00,2020/02/01 14:28:00,香港,2020/02/01 18:25:00,2020/02/01 18:08:00,新加坡樟宜,到达
3K721,新加坡捷星亚洲航空公司,2020/02/01 07:10:00,2020/02/01 07:43:00,新加坡樟宜,2020/02/01 11:50:00,2020/02/01 11:51:00,台北桃园,到达
3K721,新加坡捷星亚洲航空公司,2020/02/01 07:10:00,2020/02/01 07:43:00,新加坡樟宜,2020/02/01 16:10:00,2020/02/01 15:45:00,关西,到达
3K721,新加坡捷星亚洲航空公司,2020/02/01 12:45:00,2020/02/01 12:52:00,台北桃园,2020/02/01 16:10:00,2020/02/01 15:45:00,关西,到达
3U2014,华夏航空有限公司,2020/02/01 21:20:00,--,银川河东,2020/02/01 22:10:00,--,固原六盘山,取消
3U2014,华夏航空有限公司,2020/02/01 21:20:00,--,银川河东,2020/02/02 00:35:00,--,重庆江北,取消
3U2014,华夏航空有限公司,2020/02/01 22:55:00,--,固原六盘山,2020/02/02 00:35:00,--,重庆江北,取消
3U2022,华夏航空有限公司,2020/02/01 12:05:00,2020/02/01 12:06:00,厦门高崎,2020/02/01 14:45:00,2020/02/01 14:38:00,毕节飞雄,到达
3U2022,华夏航空有限公司,2020/02/01 12:05:00,2020/02/01 12:06:00,厦门高崎,2020/02/01 16:30:00,2020/02/01 15:59:00,重庆江北,到达
3U2022,华夏航空有限公司,2020/02/01 15:30:00,2020/02/01 15:21:00,毕节飞雄,2020/02/01 16:30:00,2020/02/01 15:59:00,重庆江北,到达
3U2029,华夏航空有限公司,2020/02/01 16:25:00,2020/02/01 16:25:00,昆明长水,2020/02/01 17:30:00,2020/02/01 17:16:00,西双版纳嘎洒,到达
3U2030,华夏航空有限公司,2020/02/01 14:00:00,2020/02/01 13:50:00,西双版纳嘎洒,2020/02/01 15:20:00,2020/02/01 14:40:00,昆明长水,到达
3U2031,华夏航空有限公司,2020/02/01 06:35:00,2020/02/01 06:23:00,重庆江北,2020/02/01 08:55:00,2020/02/01 08:35:00,日照山字河,到达
3U2031,华夏航空有限公司,2020/02/01 06:35:00,2020/02/01 06:23:00,重庆江北,2020/02/01 11:20:00,2020/02/01 10:58:00,沈阳桃仙,到达
3U2031,华夏航空有限公司,2020/02/01 09:45:00,2020/02/01 09:35:00,日照山字河,2020/02/01 11:20:00,2020/02/01 10:58:00,沈阳桃仙,到达
3U2032,华夏航空有限公司,2020/02/01 12:20:00,2020/02/01 12:23:00,沈阳桃仙,2020/02/01 14:05:00,2020/02/01 13:46:00,日照山字河,到达
3U2032,华夏航空有限公司,2020/02/01 12:20:00,2020/02/01 12:23:00,沈阳桃仙,2020/02/01 17:40:00,2020/02/01 17:41:00,重庆江北,到达
3U2032,华夏航空有限公司,2020/02/01 14:55:00,2020/02/01 15:10:00,日照山字河,2020/02/01 17:40:00,2020/02/01 17:41:00,重庆江北,到达
3U5003,中国东方航空股份有限公司,2020/02/01 07:30:00,--,西安咸阳,2020/02/01 10:00:00,--,沈阳桃仙,取消
3U5004,中国东方航空股份有限公司,2020/02/01 10:50:00,--,沈阳桃仙,2020/02/01 14:15:00,--,西安咸阳,取消
