3U5019,中国东方航空股份有限公司,2020/02/14 19:35:00,2020/02/14 19:37:00,西宁曹家堡,2020/02/14 21:20:00,2020/02/14 21:01:00,成都双流,到达
3U5020,中国东方航空股份有限公司,2020/02/14 22:30:00,2020/02/14 22:23:00,成都双流,2020/02/15 00:10:00,2020/02/14 23:38:00,西宁曹家堡,到达
3U5032,中国东方航空股份有限公司,2020/02/14 09:25:00,--,西安咸阳,2020/02/14 11:45:00,--,青岛流亭,取消
3U5098,中国东方航空股份有限公司,2020/02/14 06:50:00,2020/02/14 06:45:00,昆明长水,2020/02/14 09:45:00,2020/02/14 08:59:00,杭州萧山,到达
3U5111,中国东方航空股份有限公司,2020/02/14 15:55:00,2020/02/14 16:01:00,成都双流,2020/02/14 18:40:00,2020/02/14 18:15:00,上海浦东,到达
3U5134,中国东方航空股份有限公司,2020/02/14 07:15:00,--,哈尔滨太平,2020/02/14 10:25:00,--,上海浦东,取消
3U5144,中国东方航空股份有限公司,2020/02/14 14:20:00,--,广州白云,2020/02/14 16:50:00,--,昆明长水,取消
3U5145,中国东方航空股份有限公司,2020/02/14 12:50:00,--,昆明长水,2020/02/14 15:05:00,--,广州白云,取消
3U5146,中国东方航空股份有限公司,2020/02/14 16:10:00,--,广州白云,2020/02/14 18:55:00,--,昆明长水,取消
3U5148,中国东方航空股份有限公司,2020/02/14 18:10:00,2020/02/14 18:15:00,广州白云,2020/02/14 20:50:00,2020/02/14 20:23:00,昆明长水,到达
3U5159,中国东方航空股份有限公司,2020/02/14 10:25:00,2020/02/14 10:21:00,昆明长水,2020/02/14 11:55:00,2020/02/14 11:25:00,成都双流,到达
3U5160,中国东方航空股份有限公司,2020/02/14 13:15:00,2020/02/14 13:18:00,成都双流,2020/02/14 14:45:00,2020/02/14 14:24:00,昆明长水,到达
3U8088,--,2020/02/14 20:25:00,--,关西,2020/02/15 00:35:00,--,成都双流,取消
3U8321,--,2020/02/14 07:20:00,--,哈尔滨太平,2020/02/14 11:15:00,--,西安咸阳,取消
3U8321,--,2020/02/14 12:20:00,--,西安咸阳,2020/02/14 15:45:00,--,乌鲁木齐地窝堡,取消
3U8322,--,2020/02/14 16:45:00,--,乌鲁木齐地窝堡,2020/02/14 20:10:00,--,西安咸阳,取消
3U8322,--,2020/02/14 21:20:00,--,西安咸阳,2020/02/15 00:15:00,--,哈尔滨太平,取消
3U8505,四川航空股份有限公司,2020/02/14 16:55:00,2020/02/14 16:51:00,重庆江北,2020/02/14 19:15:00,2020/02/14 18:42:00,福州长乐,到达
3U8506,四川航空股份有限公司,2020/02/14 20:15:00,2020/02/14 20:07:00,福州长乐,2020/02/14 23:00:00,2020/02/14 22:22:00,重庆江北,到达
3U8529,四川航空股份有限公司,2020/02/14 09:00:00,2020/02/14 08:57:00,杭州萧山,2020/02/14 12:15:00,2020/02/14 11:56:00,昆明长水,到达
3U8530,四川航空股份有限公司,2020/02/14 13:25:00,2020/02/14 13:43:00,昆明长水,2020/02/14 16:10:00,2020/02/14 16:04:00,杭州萧山,到达
3U8548,--,2020/02/14 10:10:00,--,北京首都,2020/02/14 13:30:00,--,成都双流,取消
3U8574,--,2020/02/14 09:05:00,--,西双版纳嘎洒,2020/02/14 11:00:00,--,成都双流,取消
3U8593,四川航空股份有限公司,2020/02/14 12:20:00,2020/02/14 12:16:00,重庆江北,2020/02/14 14:15:00,2020/02/14 14:16:00,常州奔牛,到达
3U8594,四川航空股份有限公司,2020/02/14 22:25:00,2020/02/14 22:02:00,常州奔牛,2020/02/15 00:55:00,2020/02/15 00:05:00,重庆江北,到达
3U8617,--,2020/02/14 13:20:00,--,成都双流,2020/02/14 16:10:00,--,香港,取消
3U8627,四川航空股份有限公司,2020/02/14 17:30:00,--,成都双流,2020/02/14 20:05:00,--,无锡硕放,取消
3U8628,四川航空股份有限公司,2020/02/14 21:10:00,--,无锡硕放,2020/02/15 00:10:00,--,成都双流,取消
3U8632,--,2020/02/14 00:30:00,--,洛杉矶,2020/02/15 06:35:00,--,杭州萧山,取消
3U8632,--,2020/02/14 00:30:00,--,洛杉矶,2020/02/15 11:40:00,--,成都双流,取消
3U8633,--,2020/02/14 07:50:00,--,重庆江北,2020/02/14 10:50:00,--,拉萨贡嘎,取消
3U8661,--,2020/02/14 16:20:00,--,重庆江北,2020/02/14 20:05:00,--,厦门高崎,取消
3U8691,--,2020/02/14 17:25:00,--,成都双流,2020/02/14 19:05:00,--,丽江三义,取消
3U8697,四川航空股份有限公司,2020/02/14 08:30:00,2020/02/14 08:26:00,成都双流,2020/02/14 11:05:00,2020/02/14 10:31:00,拉萨贡嘎,到达
3U8698,四川航空股份有限公司,2020/02/14 11:35:00,2020/02/14 11:35:00,拉萨贡嘎,2020/02/14 13:40:00,2020/02/14 13:10:00,成都双流,到达
3U8701,四川航空股份有限公司,2020/02/14 07:05:00,--,成都双流,2020/02/14 09:35:00,--,深圳宝安,取消
3U8725,--,2020/02/14 07:10:00,--,哈尔滨太平,2020/02/14 11:00:00,--,武汉天河,取消
3U8729,四川航空股份有限公司,2020/02/14 08:15:00,--,成都双流,2020/02/14 10:35:00,--,广州白云,取消
3U8741,四川航空股份有限公司,2020/02/14 06:50:00,--,重庆江北,2020/02/14 09:05:00,--,广州白云,取消
3U8742,四川航空股份有限公司,2020/02/14 21:55:00,--,广州白云,2020/02/15 00:20:00,--,重庆江北,取消
3U8746,四川航空股份有限公司,2020/02/14 16:50:00,2020/02/14 16:55:00,广州白云,2020/02/14 19:00:00,2020/02/14 18:33:00,重庆江北,到达
3U8751,四川航空股份有限公司,2020/02/14 08:25:00,2020/02/14 08:19:00,成都双流,2020/02/14 10:40:00,2020/02/14 10:11:00,海口美兰,到达
3U8752,四川航空股份有限公司,2020/02/14 20:50:00,2020/02/14 20:44:00,海口美兰,2020/02/14 23:15:00,2020/02/14 22:38:00,成都双流,到达
3U8756,--,2020/02/14 22:55:00,--,三亚凤凰,2020/02/15 01:30:00,--,成都双流,取消
3U8757,四川航空股份有限公司,2020/02/14 06:35:00,2020/02/14 06:33:00,成都双流,2020/02/14 09:00:00,2020/02/14 08:36:00,三亚凤凰,到达
3U8758,四川航空股份有限公司,2020/02/14 10:15:00,2020/02/14 10:18:00,三亚凤凰,2020/02/14 12:50:00,2020/02/14 12:38:00,成都双流,到达
3U8759,四川航空股份有限公司,2020/02/14 08:05:00,--,三亚凤凰,2020/02/14 16:10:00,--,乌鲁木齐地窝堡,取消
3U8759,四川航空股份有限公司,2020/02/14 17:55:00,--,三亚凤凰,2020/02/14 20:20:00,--,重庆江北,取消
3U8769,四川航空股份有限公司,2020/02/14 13:45:00,2020/02/14 13:40:00,成都双流,2020/02/14 15:15:00,2020/02/14 14:41:00,西安咸阳,到达
3U8769,四川航空股份有限公司,2020/02/14 13:45:00,2020/02/14 13:40:00,成都双流,2020/02/14 18:30:00,2020/02/14 18:04:00,烟台蓬莱,到达
3U8769,四川航空股份有限公司,2020/02/14 16:25:00,2020/02/14 16:25:00,西安咸阳,2020/02/14 18:30:00,2020/02/14 18:04:00,烟台蓬莱,到达
3U8773,四川航空股份有限公司,2020/02/14 22:30:00,--,成都双流,2020/02/15 00:25:00,--,南宁吴圩,取消
3U8787,四川航空股份有限公司,2020/02/14 19:25:00,2020/02/14 19:24:00,重庆江北,2020/02/14 21:30:00,2020/02/14 21:00:00,深圳宝安,到达
3U8788,四川航空股份有限公司,2020/02/14 22:35:00,2020/02/14 22:37:00,深圳宝安,2020/02/15 01:05:00,2020/02/15 00:17:00,重庆江北,到达
3U8794,--,2020/02/14 16:10:00,--,银川河东,2020/02/14 18:10:00,--,重庆江北,取消
3U8804,--,2020/02/14 18:00:00,--,百色巴马,2020/02/14 23:10:00,--,北京首都,取消
3U8807,--,2020/02/14 07:55:00,--,昆明长水,2020/02/14 10:45:00,--,徐州观音,取消
3U8807,--,2020/02/14 11:45:00,--,徐州观音,2020/02/14 13:35:00,--,沈阳桃仙,取消
3U8814,--,2020/02/14 19:35:00,--,大连周水子,2020/02/15 00:30:00,--,成都双流,取消
3U8821,四川航空股份有限公司,2020/02/14 07:15:00,2020/02/14 07:07:00,杭州萧山,2020/02/14 10:05:00,2020/02/14 09:27:00,重庆江北,到达
3U8821,四川航空股份有限公司,2020/02/14 07:15:00,2020/02/14 07:07:00,杭州萧山,2020/02/14 13:10:00,2020/02/14 12:44:00,西宁曹家堡,到达
3U8821,四川航空股份有限公司,2020/02/14 11:10:00,2020/02/14 10:55:00,重庆江北,2020/02/14 13:10:00,2020/02/14 12:44:00,西宁曹家堡,到达
3U8822,四川航空股份有限公司,2020/02/14 14:00:00,2020/02/14 13:52:00,西宁曹家堡,2020/02/14 16:05:00,2020/02/14 15:33:00,重庆江北,到达
3U8822,四川航空股份有限公司,2020/02/14 14:00:00,2020/02/14 13:52:00,西宁曹家堡,2020/02/14 19:25:00,2020/02/14 18:51:00,杭州萧山,到达
3U8822,四川航空股份有限公司,2020/02/14 17:15:00,2020/02/14 17:05:00,重庆江北,2020/02/14 19:25:00,2020/02/14 18:51:00,杭州萧山,到达
3U8825,四川航空股份有限公司,2020/02/14 06:20:00,2020/02/14 06:19:00,三亚凤凰,2020/02/14 08:55:00,2020/02/14 08:32:00,温州龙湾,到达
3U8825,四川航空股份有限公司,2020/02/14 06:20:00,2020/02/14 06:19:00,三亚凤凰,2020/02/14 13:20:00,2020/02/14 12:58:00,哈尔滨太平,到达
3U8825,四川航空股份有限公司,2020/02/14 10:00:00,2020/02/14 10:05:00,温州龙湾,2020/02/14 13:20:00,2020/02/14 12:58:00,哈尔滨太平,到达
3U8826,四川航空股份有限公司,2020/02/14 14:25:00,2020/02/14 14:06:00,哈尔滨太平,2020/02/14 17:55:00,2020/02/14 17:30:00,温州龙湾,到达
3U8826,四川航空股份有限公司,2020/02/14 14:25:00,2020/02/14 14:06:00,哈尔滨太平,2020/02/14 21:30:00,2020/02/14 21:01:00,三亚凤凰,到达
3U8826,四川航空股份有限公司,2020/02/14 18:45:00,2020/02/14 18:32:00,温州龙湾,2020/02/14 21:30:00,2020/02/14 21:01:00,三亚凤凰,到达
3U8837,四川航空股份有限公司,2020/02/14 15:05:00,2020/02/14 15:10:00,昆明长水,2020/02/14 16:40:00,2020/02/14 16:38:00,万州五桥,到达
3U8837,四川航空股份有限公司,2020/02/14 15:05:00,2020/02/14 15:10:00,昆明长水,2020/02/14 19:40:00,2020/02/14 19:02:00,北京首都,到达
3U8837,四川航空股份有限公司,2020/02/14 17:25:00,2020/02/14 17:15:00,万州五桥,2020/02/14 19:40:00,2020/02/14 19:02:00,北京首都,到达
3U8839,四川航空股份有限公司,2020/02/14 07:00:00,--,重庆江北,2020/02/14 09:00:00,--,南京禄口,取消
3U8839,四川航空股份有限公司,2020/02/14 07:00:00,--,重庆江北,2020/02/14 12:35:00,--,哈尔滨太平,取消
3U8839,四川航空股份有限公司,2020/02/14 10:00:00,--,南京禄口,2020/02/14 12:35:00,--,哈尔滨太平,取消
3U8840,四川航空股份有限公司,2020/02/14 15:30:00,--,哈尔滨太平,2020/02/14 18:30:00,--,南京禄口,取消
3U8840,四川航空股份有限公司,2020/02/14 15:30:00,--,哈尔滨太平,2020/02/14 21:55:00,--,重庆江北,取消
3U8840,四川航空股份有限公司,2020/02/14 19:35:00,--,南京禄口,2020/02/14 21:55:00,--,重庆江北,取消
3U8844,--,2020/02/14 23:20:00,--,济南遥墙,2020/02/15 01:55:00,--,成都双流,取消
3U8849,四川航空股份有限公司,2020/02/14 07:05:00,2020/02/14 06:54:00,重庆江北,2020/02/14 08:50:00,2020/02/14 08:21:00,太原武宿,到达
3U8849,四川航空股份有限公司,2020/02/14 07:05:00,2020/02/14 06:54:00,重庆江北,2020/02/14 11:40:00,2020/02/14 11:09:00,沈阳桃仙,到达
3U8849,四川航空股份有限公司,2020/02/14 09:50:00,2020/02/14 09:43:00,太原武宿,2020/02/14 11:40:00,2020/02/14 11:09:00,沈阳桃仙,到达
3U8857,四川航空股份有限公司,2020/02/14 07:15:00,2020/02/14 07:20:00,成都双流,2020/02/14 09:10:00,2020/02/14 08:56:00,郑州新郑,到达
3U8857,四川航空股份有限公司,2020/02/14 07:15:00,2020/02/14 07:20:00,成都双流,2020/02/14 12:50:00,2020/02/14 12:25:00,长春龙嘉,到达
3U8857,四川航空股份有限公司,2020/02/14 10:10:00,2020/02/14 10:04:00,郑州新郑,2020/02/14 12:50:00,2020/02/14 12:25:00,长春龙嘉,到达
3U8858,四川航空股份有限公司,2020/02/14 13:55:00,2020/02/14 13:59:00,长春龙嘉,2020/02/14 16:50:00,2020/02/14 16:42:00,郑州新郑,到达
3U8858,四川航空股份有限公司,2020/02/14 13:55:00,2020/02/14 13:59:00,长春龙嘉,2020/02/14 20:15:00,2020/02/14 19:42:00,成都双流,到达
3U8858,四川航空股份有限公司,2020/02/14 17:55:00,2020/02/14 17:48:00,郑州新郑,2020/02/14 20:15:00,2020/02/14 19:42:00,成都双流,到达
3U8861,四川航空股份有限公司,2020/02/14 18:15:00,2020/02/14 18:20:00,成都双流,2020/02/14 21:05:00,2020/02/14 20:31:00,天津滨海,到达
3U8862,四川航空股份有限公司,2020/02/14 22:15:00,2020/02/14 22:22:00,天津滨海,2020/02/15 01:20:00,2020/02/15 01:04:00,成都双流,到达
3U8863,四川航空股份有限公司,2020/02/14 06:50:00,2020/02/14 07:10:00,重庆江北,2020/02/14 08:20:00,2020/02/14 08:06:00,西安咸阳,到达
3U8863,四川航空股份有限公司,2020/02/14 06:50:00,2020/02/14 07:10:00,重庆江北,2020/02/14 12:35:00,2020/02/14 11:39:00,长春龙嘉,到达
3U8863,四川航空股份有限公司,2020/02/14 09:25:00,2020/02/14 09:16:00,西安咸阳,2020/02/14 12:35:00,2020/02/14 11:39:00,长春龙嘉,到达
3U8866,--,2020/02/14 10:40:00,--,宁波栎社,2020/02/14 14:10:00,--,昆明长水,取消
3U8869,四川航空股份有限公司,2020/02/14 08:40:00,--,成都双流,2020/02/14 11:25:00,--,厦门高崎,取消
3U8870,四川航空股份有限公司,2020/02/14 12:35:00,--,厦门高崎,2020/02/14 15:55:00,--,成都双流,取消
3U8875,四川航空股份有限公司,2020/02/14 16:30:00,--,杭州萧山,2020/02/14 18:50:00,--,太原武宿,取消
3U8876,四川航空股份有限公司,2020/02/14 19:40:00,--,太原武宿,2020/02/14 21:45:00,--,杭州萧山,取消
3U8877,--,2020/02/14 09:00:00,--,银川河东,2020/02/14 11:35:00,--,哈尔滨太平,取消
3U8879,四川航空股份有限公司,2020/02/14 13:45:00,2020/02/14 14:04:00,西安咸阳,2020/02/14 15:10:00,2020/02/14 15:12:00,重庆江北,到达
3U8879,四川航空股份有限公司,2020/02/14 13:45:00,2020/02/14 14:04:00,西安咸阳,2020/02/14 18:50:00,2020/02/14 18:27:00,海口美兰,到达
3U8879,四川航空股份有限公司,2020/02/14 16:40:00,2020/02/14 16:43:00,重庆江北,2020/02/14 18:50:00,2020/02/14 18:27:00,海口美兰,到达
3U8880,四川航空股份有限公司,2020/02/14 20:00:00,2020/02/14 19:55:00,海口美兰,2020/02/14 22:15:00,2020/02/14 21:51:00,重庆江北,到达
3U8880,四川航空股份有限公司,2020/02/14 20:00:00,2020/02/14 19:55:00,海口美兰,2020/02/15 00:50:00,2020/02/14 23:59:00,西安咸阳,到达
3U8880,四川航空股份有限公司,2020/02/14 23:20:00,2020/02/14 23:00:00,重庆江北,2020/02/15 00:50:00,2020/02/14 23:59:00,西安咸阳,到达
3U8881,四川航空股份有限公司,2020/02/14 07:30:00,--,成都双流,2020/02/14 10:20:00,--,北京首都,取消
3U8882,四川航空股份有限公司,2020/02/14 11:35:00,--,北京首都,2020/02/14 14:55:00,--,成都双流,取消
3U8883,四川航空股份有限公司,2020/02/14 09:30:00,--,成都双流,2020/02/14 12:20:00,--,北京首都,取消
3U8885,四川航空股份有限公司,2020/02/14 11:30:00,2020/02/14 11:30:00,成都双流,2020/02/14 14:20:00,2020/02/14 14:07:00,北京首都,到达
3U8887,四川航空股份有限公司,2020/02/14 13:30:00,--,成都双流,2020/02/14 16:20:00,--,北京首都,取消
3U8888,四川航空股份有限公司,2020/02/14 17:35:00,--,北京首都,2020/02/14 21:15:00,--,成都双流,取消
3U8889,--,2020/02/14 16:30:00,--,成都双流,2020/02/14 19:20:00,--,北京首都,取消
3U8891,四川航空股份有限公司,2020/02/14 19:30:00,--,成都双流,2020/02/14 22:25:00,--,北京首都,取消
3U8895,四川航空股份有限公司,2020/02/14 13:40:00,2020/02/14 13:33:00,西昌青山,2020/02/14 14:55:00,2020/02/14 14:21:00,成都双流,到达
3U8895,四川航空股份有限公司,2020/02/14 13:40:00,2020/02/14 13:33:00,西昌青山,2020/02/14 18:50:00,2020/02/14 18:31:00,北京首都,到达
3U8895,四川航空股份有限公司,2020/02/14 16:00:00,2020/02/14 16:00:00,成都双流,2020/02/14 18:50:00,2020/02/14 18:31:00,北京首都,到达
3U8896,四川航空股份有限公司,2020/02/14 06:25:00,2020/02/14 06:24:00,北京首都,2020/02/14 09:45:00,2020/02/14 09:08:00,成都双流,到达
3U8896,四川航空股份有限公司,2020/02/14 06:25:00,2020/02/14 06:24:00,北京首都,2020/02/14 12:10:00,2020/02/14 11:32:00,西昌青山,到达
3U8896,四川航空股份有限公司,2020/02/14 10:50:00,2020/02/14 10:39:00,成都双流,2020/02/14 12:10:00,2020/02/14 11:32:00,西昌青山,到达
3U8908,--,2020/02/14 14:55:00,--,长沙黄花,2020/02/14 16:40:00,--,重庆江北,取消
3U8916,--,2020/02/14 18:55:00,--,青岛流亭,2020/02/14 22:10:00,--,成都双流,取消
3U8917,四川航空股份有限公司,2020/02/14 06:45:00,2020/02/14 06:56:00,昆明长水,2020/02/14 09:30:00,2020/02/14 08:53:00,厦门高崎,到达
3U8918,四川航空股份有限公司,2020/02/14 10:45:00,2020/02/14 10:42:00,厦门高崎,2020/02/14 13:50:00,2020/02/14 13:13:00,昆明长水,到达
3U8942,--,2020/02/14 23:45:00,--,普洱思茅,2020/02/15 01:25:00,--,成都双流,取消
3U8945,--,2020/02/14 07:10:00,--,成都双流,2020/02/14 16:10:00,--,迪拜,取消
3U8945,--,2020/02/14 11:45:00,--,银川河东,2020/02/14 16:10:00,--,迪拜,取消
3U8946,--,2020/02/14 18:10:00,--,迪拜,2020/02/15 05:20:00,--,银川河东,取消
3U8946,--,2020/02/14 18:10:00,--,迪拜,2020/02/15 09:20:00,--,成都双流,取消
3U8947,--,2020/02/14 09:15:00,--,广元盘龙,2020/02/14 11:15:00,--,济南遥墙,取消
3U8948,--,2020/02/14 12:15:00,--,济南遥墙,2020/02/14 14:15:00,--,广元盘龙,取消
3U8949,四川航空股份有限公司,2020/02/14 07:15:00,2020/02/14 07:04:00,重庆江北,2020/02/14 09:30:00,2020/02/14 08:57:00,无锡硕放,到达
3U8950,四川航空股份有限公司,2020/02/14 10:45:00,2020/02/14 10:40:00,无锡硕放,2020/02/14 13:25:00,2020/02/14 12:47:00,重庆江北,到达
3U8951,四川航空股份有限公司,2020/02/14 13:50:00,--,重庆江北,2020/02/14 15:20:00,--,长沙黄花,取消
3U8951,四川航空股份有限公司,2020/02/14 13:50:00,--,重庆江北,2020/02/14 18:00:00,--,厦门高崎,取消
3U8951,四川航空股份有限公司,2020/02/14 16:25:00,--,长沙黄花,2020/02/14 18:00:00,--,厦门高崎,取消
3U8952,四川航空股份有限公司,2020/02/14 19:00:00,--,厦门高崎,2020/02/14 20:40:00,--,长沙黄花,取消
3U8952,四川航空股份有限公司,2020/02/14 19:00:00,--,厦门高崎,2020/02/14 23:25:00,--,重庆江北,取消
3U8952,四川航空股份有限公司,2020/02/14 21:40:00,--,长沙黄花,2020/02/14 23:25:00,--,重庆江北,取消
3U8962,--,2020/02/14 11:45:00,--,上海浦东,2020/02/14 15:15:00,--,成都双流,取消
3U8967,四川航空股份有限公司,2020/02/14 12:55:00,2020/02/14 13:01:00,昆明长水,2020/02/14 14:35:00,2020/02/14 14:07:00,重庆江北,到达
3U8967,四川航空股份有限公司,2020/02/14 12:55:00,2020/02/14 13:01:00,昆明长水,2020/02/14 18:30:00,2020/02/14 17:49:00,大连周水子,到达
3U8967,四川航空股份有限公司,2020/02/14 15:40:00,2020/02/14 15:27:00,重庆江北,2020/02/14 18:30:00,2020/02/14 17:49:00,大连周水子,到达
3U8969,四川航空股份有限公司,2020/02/14 11:35:00,2020/02/14 11:39:00,成都双流,2020/02/14 13:45:00,2020/02/14 13:17:00,鄂尔多斯伊金霍洛,到达
3U8969,四川航空股份有限公司,2020/02/14 11:35:00,2020/02/14 11:39:00,成都双流,2020/02/14 16:35:00,2020/02/14 16:12:00,沈阳桃仙,到达
3U8969,四川航空股份有限公司,2020/02/14 14:40:00,2020/02/14 14:32:00,鄂尔多斯伊金霍洛,2020/02/14 16:35:00,2020/02/14 16:12:00,沈阳桃仙,到达
3U8970,四川航空股份有限公司,2020/02/14 17:35:00,2020/02/14 17:22:00,沈阳桃仙,2020/02/14 19:55:00,2020/02/14 19:25:00,鄂尔多斯伊金霍洛,到达
3U8970,四川航空股份有限公司,2020/02/14 17:35:00,2020/02/14 17:22:00,沈阳桃仙,2020/02/14 23:10:00,2020/02/14 22:35:00,成都双流,到达
3U8970,四川航空股份有限公司,2020/02/14 20:50:00,2020/02/14 20:40:00,鄂尔多斯伊金霍洛,2020/02/14 23:10:00,2020/02/14 22:35:00,成都双流,到达
3U8972,--,2020/02/14 10:50:00,--,上海浦东,2020/02/14 13:55:00,--,重庆江北,取消
3U8973,四川航空股份有限公司,2020/02/14 14:50:00,2020/02/14 14:50:00,重庆江北,2020/02/14 17:30:00,2020/02/14 16:49:00,上海浦东,到达
3U8974,四川航空股份有限公司,2020/02/14 18:50:00,2020/02/14 18:47:00,上海浦东,2020/02/14 21:50:00,2020/02/14 21:14:00,重庆江北,到达
3U8977,--,2020/02/14 13:35:00,--,成都双流,2020/02/14 16:45:00,--,台北松山,取消
3U8978,--,2020/02/14 17:45:00,--,台北松山,2020/02/14 21:25:00,--,成都双流,取消
4O970,,2020/02/14 10:30:00,2020/02/14 10:31:00,墨西哥蒙特雷,2020/02/14 11:50:00,2020/02/14 11:22:00,拉斯维加斯麦卡伦,到达
5J111,--,2020/02/14 11:05:00,--,香港,2020/02/14 13:20:00,--,尼诺阿基诺,取消
5J114,--,2020/02/14 18:00:00,--,尼诺阿基诺,2020/02/14 20:45:00,--,香港,取消
5J115,--,2020/02/14 22:05:00,--,香港,2020/02/15 00:20:00,--,尼诺阿基诺,取消
5J362,--,2020/02/14 19:05:00,--,尼诺阿基诺,2020/02/14 21:40:00,--,澳门,取消
5J363,--,2020/02/14 22:20:00,--,澳门,2020/02/15 00:30:00,--,尼诺阿基诺,取消
7C2101,--,2020/02/14 09:55:00,--,首尔仁川,2020/02/14 12:55:00,--,香港,取消
7C2102,--,2020/02/14 13:55:00,--,香港,2020/02/14 18:25:00,--,首尔仁川,取消
7C2107,济州航空公司,2020/02/14 21:25:00,2020/02/14 21:32:00,首尔仁川,2020/02/15 00:30:00,2020/02/15 00:24:00,香港,到达
7C2654,济州航空公司,2020/02/14 03:00:00,2020/02/14 03:45:00,台北桃园,2020/02/14 06:10:00,2020/02/14 06:27:00,金海,到达
7C8402,--,2020/02/14 09:50:00,--,青岛流亭,2020/02/14 12:20:00,--,首尔仁川,取消
8L9637,--,2020/02/14 08:35:00,--,西双版纳嘎洒,2020/02/14 13:00:00,--,郑州新郑,取消
8L9637,--,2020/02/14 10:30:00,--,兴义万峰林,2020/02/14 13:00:00,--,郑州新郑,取消
8L9665,--,2020/02/14 08:55:00,--,成都双流,2020/02/14 11:15:00,--,海口美兰,取消
8L9683,--,2020/02/14 15:50:00,--,成都双流,2020/02/14 17:55:00,--,赣州黄金,取消
8L9683,--,2020/02/14 15:50:00,--,成都双流,2020/02/14 19:55:00,--,温州龙湾,取消
8L9683,--,2020/02/14 18:40:00,--,赣州黄金,2020/02/14 19:55:00,--,温州龙湾,取消
8L9857,--,2020/02/14 19:20:00,--,昆明长水,2020/02/14 20:50:00,--,重庆江北,取消
8L9858,--,2020/02/14 21:55:00,--,重庆江北,2020/02/14 23:30:00,--,昆明长水,取消
8L9859,--,2020/02/14 20:00:00,--,昆明长水,2020/02/14 22:20:00,--,合肥新桥,取消
8L9887,--,2020/02/14 07:40:00,--,昆明长水,2020/02/14 09:55:00,--,宜春明月山,取消
8L9887,--,2020/02/14 07:40:00,--,昆明长水,2020/02/14 12:10:00,--,上海虹桥,取消
8L9887,--,2020/02/14 10:40:00,--,宜春明月山,2020/02/14 12:10:00,--,上海虹桥,取消
8L9888,--,2020/02/14 13:15:00,--,上海虹桥,2020/02/14 15:15:00,--,宜春明月山,取消
8L9888,--,2020/02/14 13:15:00,--,上海虹桥,2020/02/14 18:15:00,--,昆明长水,取消
8L9888,--,2020/02/14 16:00:00,--,宜春明月山,2020/02/14 18:15:00,--,昆明长水,取消
8L9889,--,2020/02/14 16:10:00,--,昆明长水,2020/02/14 19:10:00,--,上海浦东,取消
8L9891,--,2020/02/14 10:50:00,--,昆明长水,2020/02/14 13:05:00,--,武汉天河,取消
8L9891,--,2020/02/14 14:10:00,--,武汉天河,2020/02/14 16:20:00,--,大连周水子,取消
8L9909,--,2020/02/14 06:35:00,--,西双版纳嘎洒,2020/02/14 07:40:00,--,昆明长水,取消
8L9910,--,2020/02/14 06:45:00,--,昆明长水,2020/02/14 07:50:00,--,西双版纳嘎洒,取消
8L9912,云南祥鹏航空有限责任公司,2020/02/14 06:45:00,--,昆明长水,2020/02/14 07:50:00,--,西双版纳嘎洒,取消
