3K697,新加坡捷星亚洲航空公司,2020/01/13 09:30:00,2020/01/13 09:50:00,新加坡樟宜,2020/01/13 13:35:00,2020/01/13 13:18:00,香港,到达
3K698,新加坡捷星亚洲航空公司,2020/01/13 14:25:00,2020/01/13 14:48:00,香港,2020/01/13 18:25:00,2020/01/13 18:40:00,新加坡樟宜,到达
3K721,新加坡捷星亚洲航空公司,2020/01/13 07:10:00,2020/01/13 07:41:00,新加坡樟宜,2020/01/13 11:50:00,2020/01/13 12:05:00,台北桃园,到达
3K721,新加坡捷星亚洲航空公司,2020/01/13 07:10:00,2020/01/13 07:41:00,新加坡樟宜,2020/01/13 16:10:00,2020/01/13 15:55:00,关西,到达
3K721,新加坡捷星亚洲航空公司,2020/01/13 12:45:00,2020/01/13 13:00:00,台北桃园,2020/01/13 16:10:00,2020/01/13 15:55:00,关西,到达
3K722,新加坡捷星亚洲航空公司,2020/01/13 17:10:00,2020/01/13 17:13:00,关西,2020/01/13 19:25:00,2020/01/13 19:05:00,台北桃园,到达
3K722,新加坡捷星亚洲航空公司,2020/01/13 17:10:00,2020/01/13 17:13:00,关西,2020/01/14 01:05:00,2020/01/14 00:48:00,新加坡樟宜,到达
3K722,新加坡捷星亚洲航空公司,2020/01/13 20:20:00,2020/01/13 20:25:00,台北桃园,2020/01/14 01:05:00,2020/01/14 00:48:00,新加坡樟宜,到达
3U2003,华夏航空有限公司,2020/01/13 20:15:00,2020/01/13 20:32:00,贵阳龙洞堡,2020/01/13 21:10:00,2020/01/13 21:16:00,兴义万峰林,到达
3U2004,华夏航空有限公司,2020/01/13 18:40:00,2020/01/13 18:58:00,兴义万峰林,2020/01/13 19:30:00,2020/01/13 19:43:00,贵阳龙洞堡,到达
3U2013,华夏航空有限公司,2020/01/13 08:05:00,2020/01/13 08:15:00,重庆江北,2020/01/13 09:50:00,2020/01/13 09:45:00,固原六盘山,到达
3U2013,华夏航空有限公司,2020/01/13 08:05:00,2020/01/13 08:15:00,重庆江北,2020/01/13 11:25:00,2020/01/13 11:12:00,银川河东,到达
3U2013,华夏航空有限公司,2020/01/13 10:35:00,2020/01/13 10:34:00,固原六盘山,2020/01/13 11:25:00,2020/01/13 11:12:00,银川河东,到达
3U2014,华夏航空有限公司,2020/01/13 21:20:00,2020/01/13 21:29:00,银川河东,2020/01/13 22:10:00,2020/01/13 22:06:00,固原六盘山,到达
3U2014,华夏航空有限公司,2020/01/13 21:20:00,2020/01/13 21:29:00,银川河东,2020/01/14 00:35:00,2020/01/14 00:12:00,重庆江北,到达
3U2014,华夏航空有限公司,2020/01/13 22:55:00,2020/01/13 22:43:00,固原六盘山,2020/01/14 00:35:00,2020/01/14 00:12:00,重庆江北,到达
3U2017,华夏航空有限公司,2020/01/13 19:05:00,--,重庆江北,2020/01/13 20:00:00,--,重庆巫山,取消
3U2018,华夏航空有限公司,2020/01/13 21:00:00,--,重庆巫山,2020/01/13 22:05:00,--,重庆江北,取消
3U2029,华夏航空有限公司,2020/01/13 16:25:00,2020/01/13 17:39:00,昆明长水,2020/01/13 17:30:00,2020/01/13 18:28:00,西双版纳嘎洒,到达
3U2030,华夏航空有限公司,2020/01/13 14:00:00,2020/01/13 15:41:00,西双版纳嘎洒,2020/01/13 15:20:00,2020/01/13 16:28:00,昆明长水,到达
3U2031,华夏航空有限公司,2020/01/13 06:35:00,2020/01/13 06:49:00,重庆江北,2020/01/13 08:55:00,2020/01/13 08:53:00,日照山字河,到达
3U2031,华夏航空有限公司,2020/01/13 06:35:00,2020/01/13 06:49:00,重庆江北,2020/01/13 11:20:00,2020/01/13 11:03:00,沈阳桃仙,到达
3U2031,华夏航空有限公司,2020/01/13 09:45:00,2020/01/13 09:36:00,日照山字河,2020/01/13 11:20:00,2020/01/13 11:03:00,沈阳桃仙,到达
3U2032,华夏航空有限公司,2020/01/13 12:20:00,2020/01/13 12:40:00,沈阳桃仙,2020/01/13 14:05:00,2020/01/13 14:09:00,日照山字河,到达
3U2032,华夏航空有限公司,2020/01/13 12:20:00,2020/01/13 12:40:00,沈阳桃仙,2020/01/13 17:40:00,2020/01/13 18:01:00,重庆江北,到达
3U2032,华夏航空有限公司,2020/01/13 14:55:00,2020/01/13 15:10:00,日照山字河,2020/01/13 17:40:00,2020/01/13 18:01:00,重庆江北,到达
3U5003,中国东方航空股份有限公司,2020/01/13 07:30:00,2020/01/13 07:39:00,西安咸阳,2020/01/13 10:00:00,2020/01/13 10:00:00,沈阳桃仙,到达
3U5004,中国东方航空股份有限公司,2020/01/13 10:50:00,2020/01/13 11:11:00,沈阳桃仙,2020/01/13 14:15:00,2020/01/13 13:46:00,西安咸阳,到达
3U5007,中国东方航空股份有限公司,2020/01/13 15:25:00,2020/01/13 15:38:00,西安咸阳,2020/01/13 18:00:00,2020/01/13 17:27:00,昆明长水,到达
3U5008,中国东方航空股份有限公司,2020/01/13 19:10:00,2020/01/13 19:29:00,昆明长水,2020/01/13 21:35:00,2020/01/13 21:26:00,西安咸阳,到达
3U5009,中国东方航空股份有限公司,2020/01/13 12:05:00,2020/01/13 12:24:00,上海虹桥,2020/01/13 15:35:00,2020/01/13 15:29:00,成都双流,到达
3U5010,中国东方航空股份有限公司,2020/01/13 08:10:00,2020/01/13 08:21:00,成都双流,2020/01/13 10:45:00,2020/01/13 10:32:00,上海虹桥,到达
3U5011,中国东方航空股份有限公司,2020/01/13 16:25:00,2020/01/13 16:37:00,西安咸阳,2020/01/13 18:40:00,2020/01/13 18:28:00,杭州萧山,到达
3U5012,中国东方航空股份有限公司,2020/01/13 19:45:00,2020/01/13 20:35:00,杭州萧山,2020/01/13 22:30:00,2020/01/13 22:48:00,西安咸阳,到达
3U5013,中国东方航空股份有限公司,2020/01/13 18:15:00,2020/01/13 18:32:00,成都双流,2020/01/13 20:20:00,2020/01/13 20:14:00,合肥新桥,到达
3U5014,中国东方航空股份有限公司,2020/01/13 21:10:00,2020/01/13 23:42:00,合肥新桥,2020/01/13 23:50:00,2020/01/14 02:06:00,成都双流,到达
3U5015,中国东方航空股份有限公司,2020/01/13 06:55:00,2020/01/13 07:01:00,成都双流,2020/01/13 09:30:00,2020/01/13 09:12:00,杭州萧山,到达
3U5016,中国东方航空股份有限公司,2020/01/13 11:00:00,2020/01/13 11:24:00,杭州萧山,2020/01/13 14:10:00,2020/01/13 14:28:00,成都双流,到达
3U5018,中国东方航空股份有限公司,2020/01/13 21:40:00,2020/01/13 21:56:00,重庆江北,2020/01/13 23:15:00,2020/01/13 22:55:00,西安咸阳,到达
3U5019,中国东方航空股份有限公司,2020/01/13 19:35:00,2020/01/13 19:59:00,西宁曹家堡,2020/01/13 21:20:00,2020/01/13 21:32:00,成都双流,到达
3U5020,中国东方航空股份有限公司,2020/01/13 22:30:00,2020/01/13 23:22:00,成都双流,2020/01/14 00:10:00,2020/01/14 00:37:00,西宁曹家堡,到达
3U5021,中国东方航空股份有限公司,2020/01/13 16:10:00,2020/01/13 17:01:00,西安咸阳,2020/01/13 18:50:00,2020/01/13 19:01:00,温州龙湾,到达
3U5024,中国东方航空股份有限公司,2020/01/13 22:40:00,2020/01/13 22:44:00,昆明长水,2020/01/14 00:55:00,2020/01/14 00:43:00,西安咸阳,到达
