3K722,新加坡捷星亚洲航空公司,2020/02/10 17:10:00,2020/02/10 17:26:00,关西,2020/02/10 19:25:00,2020/02/10 19:18:00,台北桃园,到达
3K722,新加坡捷星亚洲航空公司,2020/02/10 17:10:00,2020/02/10 17:26:00,关西,2020/02/11 01:05:00,2020/02/11 00:51:00,新加坡樟宜,到达
3K722,新加坡捷星亚洲航空公司,2020/02/10 20:20:00,2020/02/10 20:27:00,台北桃园,2020/02/11 01:05:00,2020/02/11 00:51:00,新加坡樟宜,到达
3U2003,--,2020/02/10 20:15:00,--,贵阳龙洞堡,2020/02/10 21:10:00,--,兴义万峰林,取消
3U2029,--,2020/02/10 16:25:00,--,昆明长水,2020/02/10 17:30:00,--,西双版纳嘎洒,取消
3U5007,中国东方航空股份有限公司,2020/02/10 15:25:00,--,西安咸阳,2020/02/10 18:00:00,--,昆明长水,取消
3U5008,中国东方航空股份有限公司,2020/02/10 19:10:00,--,昆明长水,2020/02/10 21:35:00,--,西安咸阳,取消
3U5009,中国东方航空股份有限公司,2020/02/10 12:05:00,--,上海虹桥,2020/02/10 15:35:00,--,成都双流,取消
3U5010,中国东方航空股份有限公司,2020/02/10 08:10:00,--,成都双流,2020/02/10 10:45:00,--,上海虹桥,取消
3U5011,中国东方航空股份有限公司,2020/02/10 16:25:00,--,西安咸阳,2020/02/10 18:40:00,--,杭州萧山,取消
3U5012,中国东方航空股份有限公司,2020/02/10 19:45:00,--,杭州萧山,2020/02/10 22:30:00,--,西安咸阳,取消
3U5018,中国东方航空股份有限公司,2020/02/10 21:40:00,--,重庆江北,2020/02/10 23:15:00,--,西安咸阳,取消
3U5019,中国东方航空股份有限公司,2020/02/10 19:35:00,--,西宁曹家堡,2020/02/10 21:20:00,--,成都双流,取消
3U5020,中国东方航空股份有限公司,2020/02/10 22:30:00,--,成都双流,2020/02/11 00:10:00,--,西宁曹家堡,取消
3U5031,中国东方航空股份有限公司,2020/02/10 06:10:00,--,青岛流亭,2020/02/10 08:20:00,--,西安咸阳,取消
3U5032,中国东方航空股份有限公司,2020/02/10 09:25:00,--,西安咸阳,2020/02/10 11:45:00,--,青岛流亭,取消
3U5048,中国东方航空股份有限公司,2020/02/10 09:30:00,--,昆明长水,2020/02/10 12:20:00,--,南京禄口,取消
